date.time,date,time,site,plot,location,detection,common.name,scientific.name,genus,family,class,assessment.method,season,trip,participants,temperature.C,barometric.pressure.mbar,cloud cover.%,max.wind.kmh,average.wind.kmh,humidity.%,rain,start,end,regenerated.tail,notes
2023-11-22T20:50:00Z,2023-11-23T00:00:00Z,06:50,wet_site,103,off,heard,Pheasant Coucal,Centropus phasianinus,Centropus,Cuculidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T20:50:00Z,2023-11-23T00:00:00Z,06:50,wet_site,103,off,heard,Pale-headed Rosella,Platycercus adscitus,Platycercus,Psittaculidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T20:50:00Z,2023-11-23T00:00:00Z,06:50,wet_site,103,off,heard,Pale-headed Rosella,Platycercus adscitus,Platycercus,Psittaculidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T20:50:00Z,2023-11-23T00:00:00Z,06:50,wet_site,103,off,heard,Pale-headed Rosella,Platycercus adscitus,Platycercus,Psittaculidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T20:51:00Z,2023-11-23T00:00:00Z,06:51,wet_site,103,off,heard,Whistling Kite,Haliastur sphenurus,Haliastur,Accipitridae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T20:52:00Z,2023-11-23T00:00:00Z,06:52,wet_site,103,off,heard,Little Friarbird,Philemon citreogularis,Philemon,Meliphagidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T20:52:00Z,2023-11-23T00:00:00Z,06:52,wet_site,103,off,heard,Little Friarbird,Philemon citreogularis,Philemon,Meliphagidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T20:52:00Z,2023-11-23T00:00:00Z,06:52,wet_site,103,off,heard,Little Friarbird,Philemon citreogularis,Philemon,Meliphagidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T20:53:00Z,2023-11-23T00:00:00Z,06:53,wet_site,103,fly over,both,Red-winged Parrot,Aprosmictus erythropterus,Aprosmictus,Psittaculidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T20:53:00Z,2023-11-23T00:00:00Z,06:53,wet_site,103,fly over,both,Red-winged Parrot,Aprosmictus erythropterus,Aprosmictus,Psittaculidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T20:53:00Z,2023-11-23T00:00:00Z,06:53,wet_site,103,fly over,both,Red-winged Parrot,Aprosmictus erythropterus,Aprosmictus,Psittaculidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T20:54:00Z,2023-11-23T00:00:00Z,06:54,wet_site,103,off,heard,Magpie-lark,Grallina cyanoleuca,Grallina,Monarchidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T20:58:00Z,2023-11-23T00:00:00Z,06:58,wet_site,103,off,seen,Australian Magpie,Gymnorhina tibicen,Gymnorhina,Artamidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T20:59:00Z,2023-11-23T00:00:00Z,06:59,wet_site,103,off,heard,Blue-faced Honeyeater,Entomyzon cyanotis,Entomyzon,Meliphagidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T20:59:00Z,2023-11-23T00:00:00Z,06:59,wet_site,103,off,heard,Blue-faced Honeyeater,Entomyzon cyanotis,Entomyzon,Meliphagidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T20:59:00Z,2023-11-23T00:00:00Z,06:59,wet_site,103,off,heard,Blue-faced Honeyeater,Entomyzon cyanotis,Entomyzon,Meliphagidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T21:00:00Z,2023-11-23T00:00:00Z,07:00,wet_site,103,off,heard,Pheasant Coucal,Centropus phasianinus,Centropus,Cuculidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T21:00:00Z,2023-11-23T00:00:00Z,07:00,wet_site,103,off,heard,Weebill,Smicrornis brevirostris,Smicrornis,Acanthizidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T21:00:00Z,2023-11-23T00:00:00Z,07:00,wet_site,103,off,heard,Weebill,Smicrornis brevirostris,Smicrornis,Acanthizidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T21:00:00Z,2023-11-23T00:00:00Z,07:00,wet_site,103,off,heard,Weebill,Smicrornis brevirostris,Smicrornis,Acanthizidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T21:00:00Z,2023-11-23T00:00:00Z,07:00,wet_site,103,off,heard,Weebill,Smicrornis brevirostris,Smicrornis,Acanthizidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T21:02:00Z,2023-11-23T00:00:00Z,07:02,wet_site,103,off,heard,Bar-shouldered Dove,Geopelia humeralis,Geopelia,Columbidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,NA,NA,NA,NA,NA,NA,NA,06:47,07:02,NA,NA
2023-11-22T23:41:00Z,2023-11-23T00:00:00Z,09:41,dry_site,40,on,heard,Australian Magpie,Gymnorhina tibicen,Gymnorhina,Artamidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,31.4,963.3,60,7.2,2.8,63,0,09:41,09:57,NA,NA
2023-11-22T23:42:00Z,2023-11-23T00:00:00Z,09:42,dry_site,40,on,both,Great Bowerbird,Chlamydera nuchalis,Chlamydera,Ptilonorhynchidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,31.4,963.3,60,7.2,2.8,63,0,09:41,09:57,NA,NA
2023-11-22T23:44:00Z,2023-11-23T00:00:00Z,09:44,dry_site,40,fly over,seen,Dollarbird,Eurystomus orientalis,Eurystomus,Coraciidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,31.4,963.3,60,7.2,2.8,63,0,09:41,09:57,NA,NA
2023-11-22T23:45:00Z,2023-11-23T00:00:00Z,09:45,dry_site,40,off,heard,Australian Magpie,Gymnorhina tibicen,Gymnorhina,Artamidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,31.4,963.3,60,7.2,2.8,63,0,09:41,09:57,NA,NA
2023-11-22T23:45:00Z,2023-11-23T00:00:00Z,09:45,dry_site,40,off,heard,Pied Butcherbird,Cracticus nigrogularis,Cracticus,Artamidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,31.4,963.3,60,7.2,2.8,63,0,09:41,09:57,NA,NA
2023-11-22T23:46:00Z,2023-11-23T00:00:00Z,09:46,dry_site,40,on,heard,Blue-faced Honeyeater,Entomyzon cyanotis,Entomyzon,Meliphagidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,31.4,963.3,60,7.2,2.8,63,0,09:41,09:57,NA,NA
2023-11-22T23:46:00Z,2023-11-23T00:00:00Z,09:46,dry_site,40,on,heard,Great Bowerbird,Chlamydera nuchalis,Chlamydera,Ptilonorhynchidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,31.4,963.3,60,7.2,2.8,63,0,09:41,09:57,NA,NA
2023-11-22T23:47:00Z,2023-11-23T00:00:00Z,09:47,dry_site,40,off,heard,Pheasant Coucal,Centropus phasianinus,Centropus,Cuculidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,31.4,963.3,60,7.2,2.8,63,0,09:41,09:57,NA,NA
2023-11-22T23:51:00Z,2023-11-23T00:00:00Z,09:51,dry_site,40,on,both,Galah,Eolophus roseicapilla,Eolophus,Cacatuidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,31.4,963.3,60,7.2,2.8,63,0,09:41,09:57,NA,NA
2023-11-22T23:51:00Z,2023-11-23T00:00:00Z,09:51,dry_site,40,on,both,Galah,Eolophus roseicapilla,Eolophus,Cacatuidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,31.4,963.3,60,7.2,2.8,63,0,09:41,09:57,NA,NA
2023-11-22T23:51:00Z,2023-11-23T00:00:00Z,09:51,dry_site,40,on,both,Galah,Eolophus roseicapilla,Eolophus,Cacatuidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,31.4,963.3,60,7.2,2.8,63,0,09:41,09:57,NA,NA
2023-11-22T23:51:00Z,2023-11-23T00:00:00Z,09:51,dry_site,40,on,both,Galah,Eolophus roseicapilla,Eolophus,Cacatuidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,31.4,963.3,60,7.2,2.8,63,0,09:41,09:57,NA,NA
2023-11-22T23:54:00Z,2023-11-23T00:00:00Z,09:54,dry_site,40,on,heard,Australian Magpie,Gymnorhina tibicen,Gymnorhina,Artamidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,31.4,963.3,60,7.2,2.8,63,0,09:41,09:57,NA,NA
2023-11-22T23:54:00Z,2023-11-23T00:00:00Z,09:54,dry_site,40,on,heard,Australian Magpie,Gymnorhina tibicen,Gymnorhina,Artamidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,31.4,963.3,60,7.2,2.8,63,0,09:41,09:57,NA,NA
2023-11-22T23:55:00Z,2023-11-23T00:00:00Z,09:55,dry_site,40,on,both,Black-faced Cuckooshrike,Coracina novaehollandiae,Coracina,Campephagidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,31.4,963.3,60,7.2,2.8,63,0,09:41,09:57,NA,NA
2023-11-22T23:56:00Z,2023-11-23T00:00:00Z,09:56,dry_site,40,off,heard,Pied Butcherbird,Cracticus nigrogularis,Cracticus,Artamidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,31.4,963.3,60,7.2,2.8,63,0,09:41,09:57,NA,NA
2023-11-22T23:56:00Z,2023-11-23T00:00:00Z,09:56,dry_site,40,off,heard,Pied Butcherbird,Cracticus nigrogularis,Cracticus,Artamidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,31.4,963.3,60,7.2,2.8,63,0,09:41,09:57,NA,NA
2023-11-22T23:57:00Z,2023-11-23T00:00:00Z,09:57,dry_site,40,on,seen,Dollarbird,Eurystomus orientalis,Eurystomus,Coraciidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,31.4,963.3,60,7.2,2.8,63,0,09:41,09:57,NA,NA
2023-11-22T23:57:00Z,2023-11-23T00:00:00Z,09:57,dry_site,40,on,seen,Dollarbird,Eurystomus orientalis,Eurystomus,Coraciidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,31.4,963.3,60,7.2,2.8,63,0,09:41,09:57,NA,NA
2023-11-23T09:13:00Z,2023-11-23T00:00:00Z,19:13,dry_site,70,on,both,Cane Toad,Rhinella marina,Rhinella,Bufonidae,Amphibia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:13:00Z,2023-11-23T00:00:00Z,19:13,dry_site,70,off,heard,Green Tree Frog,Litoria caerulea,Litoria,Pelodryadidae,Amphibia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:13:00Z,2023-11-23T00:00:00Z,19:13,dry_site,70,off,heard,Green Tree Frog,Litoria caerulea,Litoria,Pelodryadidae,Amphibia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:13:00Z,2023-11-23T00:00:00Z,19:13,dry_site,70,off,heard,Green Tree Frog,Litoria caerulea,Litoria,Pelodryadidae,Amphibia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:16:00Z,2023-11-23T00:00:00Z,19:16,dry_site,70,off,heard,Blue-winged Kookaburra,Dacelo leachii,Dacelo,Alcedinidae,Aves,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:16:00Z,2023-11-23T00:00:00Z,19:16,dry_site,70,off,heard,Blue-winged Kookaburra,Dacelo leachii,Dacelo,Alcedinidae,Aves,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:17:00Z,2023-11-23T00:00:00Z,19:17,dry_site,70,off,heard,Blue-winged Kookaburra,Dacelo leachii,Dacelo,Alcedinidae,Aves,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:17:00Z,2023-11-23T00:00:00Z,19:17,dry_site,70,off,heard,Blue-winged Kookaburra,Dacelo leachii,Dacelo,Alcedinidae,Aves,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:17:00Z,2023-11-23T00:00:00Z,19:17,dry_site,70,off,heard,Blue-winged Kookaburra,Dacelo leachii,Dacelo,Alcedinidae,Aves,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:18:00Z,2023-11-23T00:00:00Z,19:18,dry_site,70,off,seen,Ornate Burrowing Frog,Platyplectrum ornatum,Platyplectrum,Limnodynastidae,Amphibia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:19:00Z,2023-11-23T00:00:00Z,19:19,dry_site,70,on,seen,Rufous Bettong,Aepyprymnus rufescens,Aepyprymnus,Potoroidae,Mammalia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:20:00Z,2023-11-23T00:00:00Z,19:20,dry_site,70,on,seen,Dubious Gehyra,Gehyra dubia,Gehyra,Gekkonidae,Reptilia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:23:00Z,2023-11-23T00:00:00Z,19:23,dry_site,70,on,seen,Cane Toad,Rhinella marina,Rhinella,Bufonidae,Amphibia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:23:00Z,2023-11-23T00:00:00Z,19:23,dry_site,70,on,seen,Cane Toad,Rhinella marina,Rhinella,Bufonidae,Amphibia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:23:00Z,2023-11-23T00:00:00Z,19:23,dry_site,70,on,seen,Cane Toad,Rhinella marina,Rhinella,Bufonidae,Amphibia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:24:00Z,2023-11-23T00:00:00Z,19:24,dry_site,70,on,seen,Dubious Gehyra,Gehyra dubia,Gehyra,Gekkonidae,Reptilia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:26:00Z,2023-11-23T00:00:00Z,19:26,dry_site,70,on,seen,Cane Toad,Rhinella marina,Rhinella,Bufonidae,Amphibia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:27:00Z,2023-11-23T00:00:00Z,19:27,dry_site,70,on,seen,Dubious Gehyra,Gehyra dubia,Gehyra,Gekkonidae,Reptilia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:28:00Z,2023-11-23T00:00:00Z,19:28,dry_site,70,on,seen,Cane Toad,Rhinella marina,Rhinella,Bufonidae,Amphibia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:31:00Z,2023-11-23T00:00:00Z,19:31,dry_site,70,on,seen,Dubious Gehyra,Gehyra dubia,Gehyra,Gekkonidae,Reptilia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:31:00Z,2023-11-23T00:00:00Z,19:31,dry_site,70,on,seen,Dubious Gehyra,Gehyra dubia,Gehyra,Gekkonidae,Reptilia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:32:00Z,2023-11-23T00:00:00Z,19:32,dry_site,70,on,seen,Dubious Gehyra,Gehyra dubia,Gehyra,Gekkonidae,Reptilia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:33:00Z,2023-11-23T00:00:00Z,19:33,dry_site,70,on,seen,Ornate Burrowing Frog,Platyplectrum ornatum,Platyplectrum,Limnodynastidae,Amphibia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:33:00Z,2023-11-23T00:00:00Z,19:33,dry_site,70,on,seen,Eastern Grey Kangaroo,Macropus giganteus,Macropus,Macropodidae,Mammalia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T09:33:00Z,2023-11-23T00:00:00Z,19:33,dry_site,70,on,seen,Eastern Grey Kangaroo,Macropus giganteus,Macropus,Macropodidae,Mammalia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,32.7,966.6,20,0,0,50,0,19:13,19:33,NA,NA
2023-11-23T11:21:00Z,2023-11-23T00:00:00Z,21:21,wet_site,99,on,seen,Northern Velvet Gecko,Oedura castelnaui,Oedura,Diplodactylidae,Reptilia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,29.1,969.5,90,3.9,2.2,53.5,0,21:18,21:38,NA,fire near the plot
2023-11-23T11:24:00Z,2023-11-23T00:00:00Z,21:24,wet_site,99,on,seen,Cane Toad,Rhinella marina,Rhinella,Bufonidae,Amphibia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,29.1,969.5,90,3.9,2.2,53.5,0,21:18,21:38,NA,fire near the plot
2023-11-23T11:24:00Z,2023-11-23T00:00:00Z,21:24,wet_site,99,on,seen,Cane Toad,Rhinella marina,Rhinella,Bufonidae,Amphibia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,29.1,969.5,90,3.9,2.2,53.5,0,21:18,21:38,NA,fire near the plot
2023-11-23T11:26:00Z,2023-11-23T00:00:00Z,21:26,wet_site,99,on,seen,Cane Toad,Rhinella marina,Rhinella,Bufonidae,Amphibia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,29.1,969.5,90,3.9,2.2,53.5,0,21:18,21:38,NA,fire near the plot
2023-11-23T11:29:00Z,2023-11-23T00:00:00Z,21:29,wet_site,99,on,seen,Cane Toad,Rhinella marina,Rhinella,Bufonidae,Amphibia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,29.1,969.5,90,3.9,2.2,53.5,0,21:18,21:38,NA,fire near the plot
2023-11-23T11:29:00Z,2023-11-23T00:00:00Z,21:29,wet_site,99,on,seen,Dubious Gehyra,Gehyra dubia,Gehyra,Gekkonidae,Reptilia,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,29.1,969.5,90,3.9,2.2,53.5,0,21:18,21:38,NA,fire near the plot
2023-11-23T11:31:00Z,2023-11-23T00:00:00Z,21:31,wet_site,99,on,seen,Squatter Pigeon,Geophaps scripta,Geophaps,Columbidae,Aves,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,29.1,969.5,90,3.9,2.2,53.5,0,21:18,21:38,NA,fire near the plot
2023-11-23T11:31:00Z,2023-11-23T00:00:00Z,21:31,wet_site,99,on,seen,Squatter Pigeon,Geophaps scripta,Geophaps,Columbidae,Aves,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,29.1,969.5,90,3.9,2.2,53.5,0,21:18,21:38,NA,fire near the plot
2023-11-23T11:31:00Z,2023-11-23T00:00:00Z,21:31,wet_site,99,on,seen,Squatter Pigeon,Geophaps scripta,Geophaps,Columbidae,Aves,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,29.1,969.5,90,3.9,2.2,53.5,0,21:18,21:38,NA,fire near the plot
2023-11-23T11:31:00Z,2023-11-23T00:00:00Z,21:31,wet_site,99,on,seen,Squatter Pigeon,Geophaps scripta,Geophaps,Columbidae,Aves,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,29.1,969.5,90,3.9,2.2,53.5,0,21:18,21:38,NA,fire near the plot
2023-11-23T11:31:00Z,2023-11-23T00:00:00Z,21:31,wet_site,99,on,seen,Squatter Pigeon,Geophaps scripta,Geophaps,Columbidae,Aves,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,29.1,969.5,90,3.9,2.2,53.5,0,21:18,21:38,NA,fire near the plot
2023-11-23T11:35:00Z,2023-11-23T00:00:00Z,21:35,wet_site,99,off,heard,Magpie-lark,Grallina cyanoleuca,Grallina,Monarchidae,Aves,spotlighting,wet,trip1,Jacopo Bartholomew and Michelle Martinez,29.1,969.5,90,3.9,2.2,53.5,0,21:18,21:38,NA,fire near the plot
NA,2023-11-23T00:00:00Z,NA,Road,Road,off,seen,Australian Bustard,Ardeotis australis,Ardeotis,Otididae,Aves,incidentals,wet,trip1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2023-11-23T00:00:00Z,NA,Road,Road,off,seen,Australian Bustard,Ardeotis australis,Ardeotis,Otididae,Aves,incidentals,wet,trip1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2023-11-23T00:00:00Z,NA,Road,Road,off,seen,Australian Bustard,Ardeotis australis,Ardeotis,Otididae,Aves,incidentals,wet,trip1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2023-11-23T00:00:00Z,NA,Road,Road,off,seen,Australian Bustard,Ardeotis australis,Ardeotis,Otididae,Aves,incidentals,wet,trip1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2023-11-23T00:00:00Z,NA,Road,Road,off,seen,Australian Bustard,Ardeotis australis,Ardeotis,Otididae,Aves,incidentals,wet,trip1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-11-23T20:31:00Z,2023-11-24T00:00:00Z,06:31,dry_site,101,off,heard,Red-tailed Black-Cockatoo,Calyptorhynchus banksii,Calyptorhynchus,Cacatuidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,27.5,969.7,NA,1.2,0.8,69,0,06:31,06:46,NA,NA
2023-11-23T20:31:00Z,2023-11-24T00:00:00Z,06:31,dry_site,101,off,heard,Grey Butcherbird,Cracticus torquatus,Cracticus,Artamidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,27.5,969.7,NA,1.2,0.8,69,0,06:31,06:46,NA,NA
2023-11-23T20:31:00Z,2023-11-24T00:00:00Z,06:31,dry_site,101,off,heard,Grey Butcherbird,Cracticus torquatus,Cracticus,Artamidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,27.5,969.7,NA,1.2,0.8,69,0,06:31,06:46,NA,NA
2023-11-23T20:32:00Z,2023-11-24T00:00:00Z,06:32,dry_site,101,on,heard,Dollarbird,Eurystomus orientalis,Eurystomus,Coraciidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,27.5,969.7,NA,1.2,0.8,69,0,06:31,06:46,NA,NA
2023-11-23T20:33:00Z,2023-11-24T00:00:00Z,06:33,dry_site,101,off,heard,Magpie-lark,Grallina cyanoleuca,Grallina,Monarchidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,27.5,969.7,NA,1.2,0.8,69,0,06:31,06:46,NA,NA
2023-11-23T20:34:00Z,2023-11-24T00:00:00Z,06:34,dry_site,101,off,seen,Blue-faced Honeyeater,Entomyzon cyanotis,Entomyzon,Meliphagidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,27.5,969.7,NA,1.2,0.8,69,0,06:31,06:46,NA,NA
2023-11-23T20:35:00Z,2023-11-24T00:00:00Z,06:35,dry_site,101,off,heard,Grey Butcherbird,Cracticus torquatus,Cracticus,Artamidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,27.5,969.7,NA,1.2,0.8,69,0,06:31,06:46,NA,NA
2023-11-23T20:35:00Z,2023-11-24T00:00:00Z,06:35,dry_site,101,off,heard,Grey Butcherbird,Cracticus torquatus,Cracticus,Artamidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,27.5,969.7,NA,1.2,0.8,69,0,06:31,06:46,NA,NA
2023-11-23T20:35:00Z,2023-11-24T00:00:00Z,06:35,dry_site,101,off,heard,Grey Butcherbird,Cracticus torquatus,Cracticus,Artamidae,Aves,birding,wet,trip1,Jacopo Bartholomew and Michelle Martinez,27.5,969.7,NA,1.2,0.8,69,0,06:31,06:46,NA,NA
